,"∆RF-1/2/3/, ∆RRF, ∆EF-G_1","∆RF-1/2/3/, ∆RRF_1",∆RF-1/2/3/_1,∆RF-1/3_1,∆RF-2/3_1,"∆RF-3, ∆RRF_1","∆RF-3, ∆EF-G_1",∆RF-3_1,"∆RF-1/2/3/, ∆RRF, ∆EF-G_2","∆RF-1/2/3/, ∆RRF_2",∆RF-1/2/3/_2,∆RF-1/3_2,∆RF-2/3_2,"∆RF-3, ∆RRF_2","∆RF-3, ∆EF-G_2",∆RF-3_2,"∆RF-1/2/3/, ∆RRF, ∆EF-G_3","∆RF-1/2/3/, ∆RRF_3",∆RF-1/2/3/_3,∆RF-1/3_3,∆RF-2/3_3,"∆RF-3, ∆RRF_3","∆RF-3, ∆EF-G_3",∆RF-3_3,RF-1/2 >> prfA_1,RRF >> frr_1,EF-G >> fusA_1,"RRF >> frr, EF-G >>fusA_1","RF-1/2 >> prfA, RRF >> frr_1","EF-G >> fusA, RF-1/2 >> prfA_1","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_1",RF-1/2 >> prfA_2,RRF >> frr_2,EF-G >> fusA_2,"RRF >> frr, EF-G >>fusA_2","RF-1/2 >> prfA, RRF >> frr_2","EF-G >> fusA, RF-1/2 >> prfA_2","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_2",RF-1/2 >> prfA_3,RRF >> frr_3,EF-G >> fusA_3,"RRF >> frr, EF-G >>fusA_3","RF-1/2 >> prfA, RRF >> frr_3","EF-G >> fusA, RF-1/2 >> prfA_3","RF-1/2 >> prfA, RRF >> frr, EF-G >>fusA_3"
145,4936.70397,13892.37943,19237.98554,43228.95674,50828.1222,22140.66469,4697.94665,50942.17372,4964.85051,13628.60873,17589.87935,38056.42453,48050.31844,23012.89394,5138.03042,53430.72024,5075.31862,13454.81922,16443.54276,33245.38615,42958.46578,22306.87923,4775.7116,51385.29704,54910.37187,23073.18491,31197.44092,32641.37501,26826.83831,31422.42614,44190.67259,58269.45572,24473.6406,29646.35809,33518.55612,27525.1952,30895.22312,44474.54126,56349.74361,23241.02531,29064.78242,29429.01513,25573.45252,27433.40087,41364.8477
146,4928.56799,13917.79314,19245.99518,43082.98558,50759.04073,22202.22156,4688.31555,51071.72457,4959.61684,13564.53624,17508.62645,37949.47484,48048.77281,22986.63131,5135.34347,53247.24008,5068.77287,13467.27307,16414.18092,33322.79538,43055.82193,22336.62641,4749.90387,51413.76568,54746.12396,23041.39497,31329.81364,32878.79167,26938.27944,31430.47538,44196.89086,58281.15191,24526.8802,29639.78603,33638.18537,27702.73173,31085.07437,44786.84709,56407.5812,23270.6751,29065.59414,29529.33838,25725.81751,27489.13362,41419.6159
147,4922.52266,13913.59771,19263.99839,43146.32853,50842.34691,22355.40719,4678.43852,51144.57486,4969.53895,13542.51208,17491.87548,37885.82495,48151.2576,23095.54377,5116.11449,53268.41336,5064.25762,13517.09102,16444.72697,33408.93179,43117.94064,22406.54214,4744.30129,51512.25523,55118.37465,23201.13166,31337.93788,32780.59722,27033.75981,31671.15846,44609.63029,58297.38397,24627.96007,29699.92868,33727.39512,27763.91058,31263.02479,44946.28236,56470.52707,23347.55837,29155.53138,29574.44613,25717.93917,27531.37787,41455.53863
148,4929.50755,13919.53257,19329.3328,43327.44284,50878.11564,22409.13573,4665.81284,51221.85829,4976.51298,13646.83736,17662.62516,38161.60832,48314.4192,23287.84792,5101.3715,53416.80445,5074.75254,13569.03034,16455.57566,33397.3106,43196.31355,22433.51405,4768.43376,51709.41841,55461.79155,23328.71055,31313.97929,32672.19907,27088.5866,31857.38615,44789.2101,58276.46132,24681.98669,29699.64289,33839.13171,27838.30353,31371.00826,45109.42745,56493.84236,23415.51946,29370.51046,29606.14871,25597.97972,27574.45929,41505.84621
149,4943.50252,13929.84419,19367.44427,43418.81428,50795.03855,22400.04524,4671.93761,51368.95276,4964.83766,13671.27912,17769.54172,38420.20277,48410.8064,23333.94931,5102.12383,53405.93482,5060.58418,13585.67678,16443.52522,33442.7702,43193.77118,22476.17135,4795.14459,51779.4728,55404.59718,23321.90352,31394.65976,32729.06636,27120.19553,31813.79538,44585.40337,58272.15377,24700.3289,29654.88096,33939.71057,27903.10118,31374.33609,45270.14248,56504.28079,23466.50649,29500.50349,29658.04957,25647.65991,27600.1531,41639.94874
150,4933.50084,14004.61473,19413.81476,43471.27143,50734.67952,22440.34841,4685.9792,51453.65092,4956.61255,13671.09304,17773.18057,38492.06759,48486.93547,23313.9831,5117.37461,53367.64494,5057.52806,13588.55893,16533.84174,33606.25673,43262.25706,22613.05712,4784.71486,51724.1576,55391.19906,23384.96784,31565.55325,32856.68879,27213.73184,31755.59846,44671.13446,58307.05126,24789.10963,29758.96032,33963.57019,27875.03373,31403.44536,45284.71416,56497.0936,23512.8355,29496.16783,29613.68319,25824.21997,27675.05103,41649.31625
151,4924.50028,14066.87158,19431.27159,43429.42381,50676.22651,22473.11614,4684.3264,51551.21697,4968.87085,13747.03101,17793.39352,38524.6892,48514.31182,23311.99437,5138.4582,53476.21498,5039.84269,13599.18631,16590.28058,33686.08558,43361.41902,22668.35237,4767.90495,51747.7192,55475.06635,23511.65595,31695.18442,32934.89626,27350.24395,31790.86615,44857.04482,58370.35042,24804.36988,29845.32011,34064.19006,27928.34458,31511.81512,45362.90472,56565.69787,23595.61183,29551.05594,29697.8944,25999.40666,27766.35034,41662.43875
152,4940.83343,14050.62386,19515.7572,43690.80794,51103.40884,22711.70538,4695.1088,51559.73899,4966.62362,13834.01034,17881.46451,38535.8964,48465.10394,23439.66479,5156.8194,53683.07166,5021.61423,13604.39544,16620.76019,33708.02853,43438.13967,22616.78412,4765.96832,51827.57307,55483.68878,23557.55198,31661.72814,32913.63209,27464.08132,31873.95538,44920.01494,58366.45014,24814.12329,29894.1067,34129.73002,28045.78153,31609.27171,45400.30157,56577.89929,23735.87061,29690.35198,29840.29813,26043.46889,27800.11678,41847.47958
153,4964.61114,14019.54129,19607.2524,43865.60265,51316.13628,22830.23513,4697.03627,51567.913,4948.20787,13858.33678,17960.15484,38535.96547,48472.03465,23544.88826,5131.27313,53716.35722,5041.53808,13638.46515,16662.2534,33728.34284,43642.04656,22671.59471,4758.65611,51883.85769,55680.22959,23588.51733,31544.90938,32789.87736,27495.69377,32069.31846,45172.67165,58385.81671,24899.70776,30032.3689,34114.57667,28161.26051,31653.09057,45412.10052,56589.29976,23805.62354,29757.45066,29829.09938,25979.82296,27858.37226,41956.15986
154,4946.87038,14070.18043,19614.08413,43826.53422,51206.71209,22802.07838,4682.34542,51535.30433,4948.06929,13870.11226,18007.71828,38717.98849,48532.67822,23528.62942,5097.75771,53620.78574,5059.51269,13660.48838,16728.75113,33754.44761,43706.34885,22766.19824,4752.2187,51921.95256,55684.7432,23621.50578,31622.63646,32892.62579,27615.23126,32119.10615,45234.22388,58461.27224,24972.90259,30122.78963,34099.85889,28220.08684,31721.03019,45559.36684,56657.09992,23799.20785,29735.15022,29860.03313,25977.94099,27945.12409,42062.05329
155,4929.95679,14082.06014,19647.02804,43857.84474,51237.90403,22823.35946,4680.11514,51563.76811,4943.0231,13883.70409,18014.57276,38911.66283,48649.22607,23596.20981,5106.91924,53655.26191,5058.1709,13680.49613,16799.91704,33843.48254,43679.11628,22802.39941,4739.40623,51936.65085,55332.58107,23570.83526,31855.54549,33225.2086,27624.74375,31980.70205,45010.74129,58494.09075,25033.30086,30139.92988,34099.95296,28259.02895,31756.01006,45585.12228,56687.03331,23814.06928,29780.71674,29918.01104,26071.98033,27996.70803,42157.68443
156,4945.9856,14087.68671,19677.67601,43869.94825,51186.96801,22783.11982,4671.70505,51704.58937,4923.0077,13869.90136,17991.19092,38986.55428,48876.74202,23693.40327,5119.30641,53747.0873,5055.05697,13681.49871,16815.30568,33836.82751,43738.70543,22861.46647,4759.13541,51992.21695,55386.19369,23637.94509,31997.51516,33236.40287,27550.91458,32068.23402,45098.2471,58532.36358,25066.76695,30200.30996,34235.31765,28357.00965,31859.67002,45609.04076,56721.67777,23853.02309,29854.23891,29970.00368,26227.66011,28051.56934,42182.22814
157,4957.9952,14138.56224,19684.22534,44041.31608,51251.32267,22815.37327,4680.23502,51766.52979,4941.00257,13945.30045,17986.06364,39037.51809,48866.24734,23743.80109,5132.10214,53862.69577,5066.35232,13708.16624,16845.10189,33883.9425,43890.90181,22941.48882,4789.7118,51999.73898,55492.06456,23707.31503,32069.17172,33212.13429,27660.97153,32204.74467,45205.74903,58605.12119,25128.58898,30308.76999,34415.10588,28408.66988,31916.22334,45663.34692,56808.55926,23905.0077,29862.07964,30026.33456,26400.22004,28095.18978,42163.07605
158,4965.9984,14160.18741,19772.07511,44302.10536,51449.77422,22963.79109,4700.74501,51716.1766,4965.00086,14006.10015,17979.68788,38935.83936,48776.41578,23860.60036,5147.03405,53950.89859,5085.11744,13749.72208,16846.3673,33912.6475,44018.96727,23000.16294,4794.23727,52060.57966,55826.35485,23772.43834,31995.39057,33059.71143,27726.65718,32420.91489,45488.58301,58662.0404,25240.19633,30413.59,34461.03529,28357.55663,31838.74111,45507.11564,56851.18642,23965.00257,29916.35988,30120.77819,26482.74001,28083.06326,42205.69202
159,4945.66613,14204.3958,19905.6917,44418.03512,51582.59141,23073.59703,4684.58167,51685.3922,4939.33362,14004.70005,18045.22929,38957.61312,48867.13859,23937.53345,5139.34468,54103.29953,5086.03915,13763.57403,16811.7891,33887.8825,43984.65576,23031.05431,4782.41242,52139.52655,56149.11828,23912.47945,31917.79686,32927.90381,27680.55239,32560.97163,45652.52767,58633.68013,25238.39878,30409.53,34408.01176,28392.51888,31834.58037,45438.37188,56885.39547,23986.66752,30026.11996,30256.2594,26450.91334,28110.35442,42393.56401
160,4924.88871,14273.7986,19975.23057,44371.34504,51654.19714,23163.19901,4656.19389,51678.13073,4930.11121,14015.56668,18102.40976,39084.53771,49003.71286,23946.17782,5125.78156,54186.09984,5057.34638,13810.52468,16859.9297,34060.29417,43953.21859,23072.0181,4770.80414,52120.84218,56023.70609,23993.15982,32130.59895,33090.96794,27695.18413,32565.32388,45575.84256,58671.89338,25268.13293,30477.84333,34472.33725,28548.83963,31871.52679,45497.45729,56970.13182,24049.88917,30000.03999,30358.08647,26517.30445,28187.11814,42479.52134
161,4938.29624,14369.59953,19948.41019,44324.78168,51605.39905,23213.39967,4659.7313,51724.04358,4940.03707,14044.18889,18153.80325,39132.17924,49135.23762,23906.39261,5127.59385,54110.36661,5047.11546,13840.17489,16898.97657,34147.09806,43982.73953,23073.00603,4770.93471,52167.28073,55972.5687,24056.05327,32286.19965,33201.98931,27808.39471,32627.44129,45683.94752,58698.96446,25380.04431,30610.28111,34557.11242,28696.94654,31882.84226,45460.8191,56936.37727,24176.96306,29993.34666,30388.69549,26592.10148,28196.37271,42471.50711
162,4952.43208,14433.19984,19975.47006,44275.59389,51418.79968,23087.79989,4647.5771,51909.34786,4940.34569,14047.06296,18238.60108,39231.39308,49186.41254,23935.79754,5123.53128,54074.1222,5062.37182,13869.0583,16944.32552,34170.03269,44012.57984,23070.33534,4752.97824,52263.42691,56339.85623,24097.01776,32043.06655,33124.32977,27969.13157,32814.48043,45974.98251,58662.32149,25462.3481,30702.42704,34612.03747,28846.64885,31966.94742,45519.9397,56946.12576,24233.32102,30106.44889,30441.56516,26584.70049,28221.7909,42479.8357
163,4952.14403,14430.06661,19978.82335,44189.86463,51328.26656,23000.26663,4612.85903,51982.78262,4927.44856,14040.68765,18289.53369,39313.13103,49169.13751,24028.26585,5113.51043,54115.04073,5065.45727,13915.35277,17017.10851,34255.67756,44079.19328,23107.11178,4733.99275,52334.47564,56192.95208,24037.00592,32087.02218,33336.77659,28085.37719,32864.82681,45924.3275,58679.10716,25589.44937,30803.80901,34717.01249,28929.54962,32108.64914,45640.31323,56942.04192,24352.10701,30281.8163,30551.85505,26613.2335,28282.59697,42557.27857
164,4931.38134,14406.68887,20020.60778,44292.62154,51438.75552,23124.08888,4624.61968,51931.26087,4931.48285,14100.56255,18345.1779,39227.71034,49051.37917,24059.42195,5113.17014,54274.01358,5049.81909,13940.78426,17049.70284,34272.22585,44238.73109,23154.37059,4749.99758,52271.15855,55632.65069,24013.00197,32368.34073,33688.5922,28072.45906,32742.94227,45544.10917,58723.03572,25604.81646,30800.26967,34764.00416,28925.84987,32184.54971,45728.43774,56845.01397,24506.369,30468.60543,30622.95168,26710.07783,28319.53232,42708.09286
165,4927.79378,14432.22962,20128.20259,44488.87385,51546.25184,23265.02963,4661.53989,51941.42029,4939.49428,14175.85418,18409.39263,39294.57011,49053.45972,24133.80732,5102.05671,54344.00453,5035.27303,13923.59475,17095.56761,34298.40862,44427.91036,23211.7902,4765.33253,52165.05285,55471.88356,24039.00066,32442.78024,33751.1974,28170.81969,32698.98076,45223.36972,58694.67857,25560.93882,30707.75656,34795.00139,28918.28329,32225.51657,45902.81258,56864.67132,24580.123,30565.86848,30632.31723,26793.69261,28386.84411,42887.36429
166,4948.26459,14496.07654,20169.40086,44532.95795,51506.75061,23268.67654,4672.84663,52018.80676,4940.49809,14232.95139,18465.79754,39486.8567,49242.15324,24165.60244,5107.35224,54226.66818,5046.09101,13960.53158,17124.85587,34347.80287,44472.97012,23300.2634,4788.77751,52204.35095,55442.96119,24020.00022,32555.26008,33801.0658,28289.60656,32681.32692,45096.45657,58664.55952,25589.97961,30733.25219,34828.66713,28959.09443,32202.17219,45960.93753,56995.22377,24607.041,30494.95616,30652.10574,26906.5642,28490.6147,42932.7881
167,4960.0882,14497.69218,20225.80029,44632.31932,51605.58354,23270.89218,4677.61554,52096.93559,4952.8327,14228.31713,18511.59918,39572.95223,49368.71775,24210.20081,5121.78408,54204.22273,5081.03034,14011.84386,17143.61862,34388.60096,44458.99004,23382.42113,4810.92584,52348.11698,55499.98706,24081.33341,32565.75336,33817.35527,28277.20219,32713.77564,45266.15219,58746.85317,25614.9932,30765.08406,34859.22238,29032.36481,32302.0574,46010.97918,57095.07459,24519.68033,30415.98539,30667.36858,26997.5214,28543.87157,42898.92937
168,4950.0294,14490.56406,20258.93343,44658.77311,51704.86118,23285.96406,4685.87185,52193.31186,4947.6109,14204.77238,18520.86639,39686.65074,49480.90592,24352.40027,5111.26136,54277.40758,5103.01011,14046.94795,17160.20621,34504.20032,44487.99668,23444.80704,4807.97528,52403.03899,55456.99569,24102.44447,32660.58445,33982.45176,28384.40073,32752.59188,45260.05073,58868.28439,25625.33107,30735.02802,34883.40746,29149.1216,32496.35247,46181.65973,57143.69153,24468.22678,30369.99513,30673.12286,26986.50713,28607.95719,42936.64312
169,4930.34313,14511.18802,20283.97781,44645.59104,51810.28706,23412.65469,4693.62395,52117.77062,4938.8703,14262.92413,18535.95546,39657.55025,49371.96864,24362.13342,5087.08712,54392.80253,5094.00337,14075.64932,17109.7354,34592.73344,44493.66556,23531.26901,4789.99176,52381.67966,55436.99856,24126.14816,32825.52815,34112.48392,28539.13358,32864.86396,45352.01691,58941.76146,25686.77702,30831.34267,34965.46915,29260.7072,32597.78416,46228.88658,57178.89718,24492.40893,30405.33171,30729.70762,26973.83571,28677.31906,42932.21437
170,4952.44771,14525.06267,20295.32594,44764.53035,52001.09569,23579.55156,4710.87465,51960.25687,4943.2901,14286.30804,18535.65182,39500.18342,49287.65621,24357.04447,5075.02904,54479.93418,5067.33446,14071.54977,17084.57847,34663.24448,44544.88852,23585.08967,4775.99725,52353.22655,55424.33285,24058.38272,32881.17605,34259.82797,28671.71119,32919.95465,45345.00564,58957.58715,25836.25901,31000.78089,35040.48972,29338.9024,32641.92805,46141.62886,57172.63239,24529.80298,30504.4439,30724.90254,27082.94524,28670.10635,42901.07146
171,4981.8159,14542.02089,20359.10865,44881.17678,52047.0319,23637.18385,4707.95822,52045.41896,4952.76337,14288.43601,18554.88394,39450.39447,49395.21874,24463.34816,5104.00968,54606.97806,5070.11149,14066.84992,17159.52616,34766.41483,44652.29617,23565.02989,4770.33242,52387.40885,55385.11095,24019.46091,32965.05868,34388.60932,28734.23706,32891.98488,45165.00188,58992.19572,25974.753,31144.92696,35104.49657,29406.63413,32642.97602,46043.87629,57132.2108,24640.60099,30646.81463,30751.96751,27174.64841,28698.36878,43048.69049
172,4961.27197,14588.3403,20453.36955,44970.39226,51939.6773,23645.39462,4688.31941,52180.80632,4962.92112,14313.14534,18617.29465,39579.13149,49476.73958,24518.78272,5136.00323,54664.32602,5061.03716,14096.94997,17240.50872,34782.80494,44748.09872,23584.00996,4766.11081,52438.13628,55402.37032,24186.8203,32983.68623,34309.53644,28656.41235,32920.32829,45182.66729,59007.39857,26017.58433,31189.97565,35204.49886,29470.21138,32707.99201,46084.95876,57193.73693,24777.20033,30781.27154,30848.98917,27223.8828,28819.12293,43242.5635
173,4942.42399,14615.11343,20439.45652,44928.46409,51765.22577,23543.13154,4669.77314,52252.93544,4952.30704,14295.04845,18648.43155,39747.04383,49635.57986,24516.26091,5131.66774,54506.10867,5041.01239,14108.64999,17258.16957,34826.26831,44858.69957,23657.33665,4758.37027,52470.71209,55485.12344,24318.27343,33006.89541,34319.84548,28650.13745,32915.7761,45475.22243,59011.13286,25988.19478,31188.65855,35240.83295,29499.07046,32767.99734,46209.98625,57262.91231,24824.73344,30749.42385,30886.66306,27308.6276,28931.37431,43204.18783
174,4931.14133,14632.03781,20418.81884,44940.82136,51801.74192,23623.04385,4671.92438,52246.97848,4934.43568,14288.01615,18665.81052,39749.01461,49710.19329,24563.4203,5113.55591,54615.70289,5033.00413,14098.55,17277.72319,34887.42277,44897.23319,23710.77888,4757.12342,52521.90403,55434.70781,24293.42448,33029.96514,34401.61516,28742.04582,32934.2587,45617.40748,59017.04429,26001.39826,31214.55285,35203.94432,29451.35682,32741.33245,46239.99542,57224.97077,24789.57781,30701.14128,30888.88769,27422.2092,29001.79144,43125.06261
175,4922.38044,14643.34594,20412.27295,44939.27379,51842.24731,23728.34795,4682.64146,52295.32616,4944.14523,14328.33872,18646.60351,39687.67154,49727.06443,24680.1401,5104.85197,54834.56763,5023.33471,14119.51667,17287.90773,34861.80759,44891.41106,23702.92629,4766.37447,52548.30134,55285.23594,24145.14149,32997.65505,34602.53839,28841.01527,33023.08623,45391.13583,59043.3481,26099.46609,31297.18428,35217.31477,29423.78561,32693.11082,46151.99847,57202.32359,24814.52594,30767.04709,30920.96256,27477.7364,28976.26381,43208.68754
176,4928.12681,14649.78198,20463.75765,45117.75793,52003.41577,23842.78265,4681.21382,52297.44205,4948.38174,14391.77957,18672.86784,39819.89051,49798.68814,24771.0467,5122.28399,54793.85588,5038.77824,14150.50556,17267.30258,34836.93586,44917.80369,23713.30876,4772.45816,52575.10045,55339.74531,24219.71383,33104.55168,34657.84613,28880.33842,33110.36208,45374.37861,59079.11603,26192.82203,31355.39476,35329.10492,29513.26187,32820.37027,46175.99949,57263.4412,24860.84198,30867.0157,31022.32085,27495.24547,29007.08794,43328.56251
177,4922.04227,14659.92733,20572.25255,45306.58598,52146.13859,23922.92755,4662.73794,51981.81402,4905.12725,14284.25986,18511.95595,39558.9635,49606.22938,24655.3489,5106.09466,54509.61863,5046.59275,14147.83519,17275.43419,34809.64529,44920.60123,23803.10292,4786.15272,52652.03348,55488.24844,24408.90461,33264.51723,34588.28204,28872.44614,33177.78736,45580.45954,59077.70534,26211.27401,31381.13159,35401.03497,29641.08729,32991.79009,46338.6665,57308.14707,24963.61399,30888.33857,31090.10695,27547.41516,29140.36265,43407.1875
178,4911.68076,14664.64244,20585.41752,45274.19533,52105.0462,23840.30918,4653.91265,51854.60467,4860.70908,14224.75329,18455.31865,39446.6545,49450.40979,24583.78297,5079.69822,54363.53954,5042.19758,14142.94506,17331.47806,34774.88176,44987.53374,23889.03431,4787.71757,52662.34449,55870.41615,24564.30154,33150.83908,34309.76068,28825.48205,33293.59579,45975.48651,59102.23511,26243.758,31414.71053,35385.01166,29665.0291,32992.93003,46365.88883,57344.71569,25041.538,30912.11286,31075.03565,27574.13839,29171.12088,43447.0625
179,4911.89359,14714.21415,20547.13917,45181.06511,52062.34873,23733.43639,4646.97088,52253.86822,4884.23636,14374.2511,18681.77288,39880.21817,49603.80326,24717.92766,5097.56607,54515.17985,5048.06586,14213.64835,17367.82602,34753.29392,44952.84458,23872.6781,4755.57252,52695.44816,56374.47205,24723.43385,32985.61303,33931.25356,28825.16068,33506.53193,46333.4955,59144.74504,26326.586,31461.90351,35389.67055,29677.0097,32935.31001,46321.29628,57347.90523,25001.51267,30975.37095,31030.67855,27543.04613,29187.37363,43519.6875
180,4934.6312,14762.73805,20619.37972,45259.0217,52086.78291,23778.4788,4654.32363,52442.28941,4918.74545,14463.0837,18773.59096,40064.73939,49744.26775,24810.64255,5101.18869,54620.39328,5050.68862,14243.54945,17376.94201,34811.43131,44982.61486,23856.8927,4730.85751,52711.48272,56357.82402,24718.14462,33142.20434,34011.41785,28888.38689,33474.17731,46178.16517,59136.24835,26390.862,31483.6345,35482.22352,29670.00323,32948.10334,46319.09876,57305.96841,25035.17089,31052.79032,30997.55952,27486.68204,29182.79121,43606.22917
181,4954.87707,14783.57935,20700.79324,45431.6739,52223.92764,23979.1596,4673.77454,52357.4298,4921.58182,14473.0279,18805.53032,40167.24646,49772.42258,24840.21418,5096.72956,54580.13109,5060.89621,14280.18315,17398.314,34963.81044,45167.53829,24016.96423,4740.28584,52649.82757,56423.27467,24809.04821,33235.06811,34120.47262,28908.79563,33469.39244,46200.38839,59097.74945,26440.62067,31506.2115,35535.40784,29685.66774,33041.03445,46343.69959,57323.3228,25125.05696,31050.26344,31042.51984,27558.22735,29231.59707,43580.74306
182,4937.62569,14769.19312,20707.26441,45336.22463,52221.64255,23997.0532,4674.92485,52366.14327,4929.86061,14505.67597,18854.84344,40292.08215,49751.47419,24846.07139,5101.90985,54575.37703,5075.29874,14338.39438,17465.10467,35068.93681,45279.51276,24093.98808,4774.42861,52737.27586,56487.75822,24922.68274,33314.35604,34312.82421,28977.26521,33603.13081,46400.4628,59076.91648,26478.54022,31563.40383,35612.80261,29783.22258,33150.01148,46525.56653,57381.1076,25134.35232,31079.42115,31119.50661,27674.74245,29295.86569,43585.91435
183,4916.5419,14783.73104,20715.08814,45285.07488,52166.88085,23988.6844,4669.97495,52373.04776,4948.95354,14589.55866,18908.61448,40400.36072,49785.82473,24818.35713,5101.63662,54606.45901,5072.76625,14324.46479,17496.36822,34995.31227,45260.83759,24127.32936,4781.14287,52902.09195,56620.25274,24997.22758,33268.45201,34310.27474,29092.42174,33766.37694,46644.4876,59089.63883,26484.18007,31620.13461,35620.9342,29790.74086,33188.00383,46557.52218,57433.70253,25151.11744,31119.47372,31123.5022,27756.91415,29311.95523,43578.63812
184,4907.8473,14775.57701,20713.36271,45379.35829,52200.29362,23979.8948,4643.65832,52323.34925,4935.31785,14539.51955,18859.20483,40199.78691,49633.60824,24579.45238,5062.54554,54383.153,5079.92208,14303.48826,17507.12274,34940.77076,45198.61253,24179.77645,4769.04762,52900.03065,56822.08425,25096.74253,33134.484,34160.75825,29094.47391,33813.45898,46858.16253,59151.21294,26475.72669,31604.71154,35569.3114,29748.24695,33199.00128,46560.17406,57462.90084,25212.37248,31129.82457,31205.50073,27829.63805,29383.31841,43574.87937
185,4910.28243,14817.859,20800.1209,45510.45276,52302.76454,23964.96493,4647.55277,52324.44975,4901.43928,14461.50652,18811.73494,40104.2623,49626.20275,24545.15079,5038.18185,54336.71767,5074.64069,14336.82942,17523.37425,35119.59025,45289.87084,24151.59215,4764.34921,52791.34355,56742.69475,25129.24751,33210.49467,34162.91942,29109.15797,33728.15299,46772.38751,59222.73765,26484.9089,31528.90385,35678.43713,29774.74898,33249.00043,46711.72469,57465.96695,25237.79083,31164.27486,31293.83358,27831.21268,29394.7728,43674.62646
186,4916.09414,14907.61967,20858.37363,45529.15092,52275.25485,24013.98831,4668.85092,52438.48325,4897.14643,14541.83551,18854.57831,40309.7541,49863.40092,24796.71693,5068.39395,54581.23922,5052.88023,14400.27647,17526.79142,35212.86342,45381.62361,24190.19738,4763.44974,52846.78118,56940.23158,25139.74917,33265.49822,34070.63981,29074.05266,33899.38433,46884.4625,59263.91255,26597.96963,31629.30128,35750.14571,29886.24966,33292.66681,46682.90823,57493.98898,25228.93028,31253.42495,31346.94453,27838.73756,29374.59093,43774.87549
187,4936.03138,14942.53989,20844.12454,45533.05031,52162.41828,23995.9961,4670.95031,52525.49442,4914.04881,14616.2785,18912.5261,40431.91803,49933.13364,24954.90564,5099.13132,54735.74641,5075.29341,14429.75882,17573.59714,35200.28781,45409.20787,24217.39913,4776.14991,52905.26039,57164.07719,25165.24972,33264.49941,34089.5466,29032.68422,34083.79478,47182.82083,59264.30418,26630.32321,31773.43376,35796.71524,30015.74989,33319.5556,46672.30274,57477.66299,25251.31009,31357.47498,31487.31484,27993.57919,29434.53031,43743.9585
188,4951.67713,14943.17996,20865.37485,45661.3501,52191.80609,24057.33203,4671.98344,52617.16481,4912.3496,14616.09283,18972.84203,40548.97268,50008.04455,25028.96855,5115.04377,54761.58214,5080.76447,14447.25294,17557.53238,35196.42927,45366.06929,24195.13304,4785.71664,52916.0868,56846.35906,25083.08324,33401.4998,34297.51553,29135.22807,33902.59826,46971.60694,59247.43473,26595.10774,31760.81125,35855.23841,30105.5833,33248.85187,46763.76758,57399.221,25374.4367,31427.49166,31533.10495,28031.19306,29398.5101,43766.65283
189,4944.22571,14893.39332,20851.79162,45746.78337,52325.60203,24234.77734,4668.32781,52687.7216,4905.7832,14663.69761,18987.28068,40504.99089,50071.34818,25020.32285,5110.68126,54769.86071,5064.25482,14488.08431,17570.17746,35202.80976,45320.0231,24240.04435,4775.23888,52887.02893,56377.45302,24946.36108,33662.1666,34571.83851,29215.40936,33610.19942,46578.86898,59228.81158,26659.03591,31786.27042,35878.4128,30118.52777,33252.28396,46746.92253,57450.407,25423.14557,31429.83055,31474.03498,27966.39769,29441.17003,43905.88428
190,4930.7419,14880.46444,20853.26387,45809.59446,52301.86734,24292.25911,4654.4426,52696.57387,4911.5944,14746.56587,19022.42689,40419.99696,49992.78273,25015.77428,5124.22709,54884.62024,5071.41827,14465.36144,17643.39249,35223.26992,45404.67437,24346.01478,4784.74629,52979.34298,56723.15101,25080.45369,33546.05553,34360.61284,29262.13645,33866.06647,46952.62299,59274.60386,26686.3453,31846.42347,35985.1376,30090.17592,33355.76132,46698.30751,57559.13567,25442.71519,31392.94352,31396.01166,27949.79923,29524.72334,43958.62809
191,4917.2473,14875.82148,20923.75462,45932.86482,52308.95578,24262.08637,4651.48087,52670.19129,4922.8648,14768.18862,19044.80896,40337.33232,49881.59424,25079.92476,5141.0757,55006.87341,5051.80609,14449.78715,17675.13083,35272.75664,45548.89146,24350.00493,4804.5821,53092.78099,56932.717,25211.48456,33480.68518,34272.20428,29254.71215,34047.02216,47164.20766,59360.53462,26713.44843,31812.47449,36021.71253,30123.39197,33417.25377,46758.1025,57555.71189,25493.90506,31478.31451,31428.67055,27956.26641,29542.24111,44061.87603
192,4925.41577,14928.94049,21042.25154,45987.95494,52521.65193,24344.69546,4683.49362,52685.73043,4931.6216,14751.39621,19019.60299,40417.77744,50024.86475,25205.30825,5139.02523,55115.29114,5040.60203,14490.26238,17662.04361,35350.91888,45631.63049,24313.66831,4795.52737,53053.59366,56891.90567,25246.16152,33543.56173,34316.73476,29224.23738,33973.67405,47041.73589,59403.51154,26801.48281,31917.82483,35969.57084,30147.79732,33439.08459,46794.70083,57551.2373,25530.30169,31542.10484,31528.22352,28016.75547,29609.4137,44136.95868
